,CELL_LINE_mean,CELL_LINE_median,COMPOUND_A_mean,COMPOUND_A_median,COMBINATION_ID_mean,COMBINATION_ID_median,CELL_LINE_COMPOUND_A_mean,CELL_LINE_COMPOUND_A_median
14056,1.3547021509,2.162119874,5.22625350491,8.68993194,7.45662890336,8.0724625905,0.899143036863,2.700124398
2246,5.10670505239,5.3455657275,5.46439468369,3.6624824865,8.08234255009,9.642398673,38.339936154,30.952540655
17587,4.27950945649,2.767635518,9.43899094525,9.0357923005,-6.89366557338,-9.071221661,-1.56836276484,0.894497938
8938,4.15463741662,1.9484619455,22.3395332642,19.561571443,18.9818699106,15.835732445,9.60708893076,14.94488524
15516,8.71211425932,6.825018632,8.70029420361,7.3645952945,5.91192042408,4.127096233,17.9373143396,15.5534424225
16415,0.734227777422,2.73255688,11.4623751645,11.367425129,-0.268323013,-0.43585877,3.78476359797,9.359879373
18762,4.43922191963,3.589359821,11.9271910923,13.195541345,1.43651312319,0.9030783855,5.28047080998,9.922895284
10175,1.82705168214,1.005401168,4.25249534006,6.894951236,7.12084779876,9.611739213,-9.05216171433,-7.057356596
18584,4.43922191963,3.589359821,14.1220074545,16.0226614675,9.50953251408,9.696861622,22.6074608807,23.884051682
16257,0.734227777422,2.73255688,9.71668745831,7.4601252225,5.92867387474,7.339993845,1.47613185306,3.0394693865
22243,5.94598722522,8.168204728,8.09487137392,7.771503781,6.71069155061,7.547509399,13.253722157,14.055586168
2283,5.10670505239,5.3455657275,11.2418916396,13.757264128,14.1130858976,12.78862052,21.8376822566,14.80858165
19269,1.04909560655,1.8113466365,10.3754923565,12.9496037665,6.7526100315,7.1981636985,-108.434812388,-94.191653927
3895,9.01571872344,6.249504669,8.67826438284,6.2972933555,4.83982452777,3.422347486,12.0400205506,10.4874573735
9949,5.23592990352,3.709561333,-6.40166649552,-4.06417947,-15.2181205334,-13.20711855,-15.4485821657,-16.768347512
9576,5.23592990352,3.709561333,15.1682413278,12.803950674,5.20733541981,4.439802625,25.1404872974,23.9287455
18597,4.43922191963,3.589359821,10.7836147336,10.197207561,10.3891781758,9.84789455,4.13823830107,7.119162984
3611,9.01571872344,6.249504669,12.9882877626,13.55028083,3.70981164067,5.48351446,37.1050656911,36.8756775715
4826,3.08102136649,2.987977001,12.5110738409,13.2392862985,-4.1019523815,-1.227367786,2.44787983275,-2.113187923
1017,7.18502253668,5.740675769,9.56492735307,8.923592863,9.77534423638,9.151582387,11.8392980928,6.866999374
18522,4.43922191963,3.589359821,10.1197049014,8.848150116,-6.48634456759,-6.860599949,8.60989140949,8.344237347
22208,5.94598722522,8.168204728,3.87868354318,2.4185850525,-1.6119617495,0.96777324,6.20512699882,7.265269278
14443,4.44570270266,4.369908838,22.8546810974,21.491672999,13.0990964358,8.828950906,21.6822394982,2.949932565
13968,1.3547021509,2.162119874,10.9781521528,9.4553368105,1.71947313085,-0.491930327,3.57954965611,6.081827695
20987,4.73940872884,3.996830654,17.610890358,16.282886095,0.947483300455,-0.7591847875,2.53179928885,5.479041685
5125,3.08102136649,2.987977001,12.9710880085,11.8275605616,1.38606290723,0.750810232,10.5481019887,9.47703222257
10544,1.82705168214,1.005401168,0.72413932256,1.7484122675,-5.58902193757,-4.818073943,-6.2069934112,-4.510689158
19328,1.04909560655,1.8113466365,8.09487137392,7.771503781,6.71069155061,7.547509399,6.42392142936,9.665546327
18356,6.62936750103,5.881891471,11.7208894281,12.149484876,-4.55452217235,-2.241799551,24.6625401741,27.471430764
3683,9.01571872344,6.249504669,5.46047126631,4.0501748165,-15.8738484031,-13.80269297,6.40143400745,1.5178160385
15806,8.71211425932,6.825018632,13.1166734168,11.366641359,0.744499325769,0.566082202,20.051965037,19.41217731
10209,1.82705168214,1.005401168,12.2066329851,11.0626183245,5.07042732695,3.983491263,12.2032086744,15.76477016
17111,4.38859879502,4.16777977,13.257232104,10.322050564,13.0717573062,10.60502244,24.6964390198,12.8801346155
18958,4.43922191963,3.589359821,4.73149312858,5.287171984,2.64354948484,5.099998007,-8.92982790084,-11.850971185
22182,5.94598722522,8.168204728,3.85234633475,3.642745073,6.39621865596,5.040290031,26.9635102867,26.666139109
11093,-0.551025542248,1.6047392,13.2441102255,12.0311756075,16.4922442122,15.12763954,14.2956054508,12.390131775
15086,9.72315989101,9.6342076655,13.7173332143,14.699642339,-3.24653132891,-4.038762817,35.3543107434,34.530305935
16310,0.734227777422,2.73255688,13.0015363721,11.786969639,3.61443131681,3.283500917,3.88222264198,9.738194677
6429,-0.163276863626,2.265196999,1.73167319528,2.93798033,-5.1087534899,-1.989142213,-28.7551486422,-2.3239318645
2302,5.10670505239,5.3455657275,9.16157439752,9.226609828,13.8765319083,11.05931538,28.3380804423,34.525764702
16641,4.38859879502,4.16777977,10.2042440155,11.5646401936,-6.4573991615,0.1023971655,13.0069708404,6.73199045457
14075,1.3547021509,2.162119874,1.43158766227,1.921433063,-7.03811971606,-5.55307185,-4.12683028701,-3.6004529905
15403,9.72315989101,9.6342076655,6.71297586874,6.581773996,-22.5431638691,-16.86086949,4.25370958768,21.494807712
18231,6.62936750103,5.881891471,3.67521983491,6.22150823,-11.0191984411,-6.518207491,5.20763659929,5.6030062635
6870,4.72914776925,4.3960896255,10.4842235878,9.4603714865,7.96094865125,4.6460954995,15.9117983168,13.890742935
17157,4.38859879502,4.16777977,5.28843316763,7.428130804,0.9078211578,12.64938445,-2.70992040251,-9.445785326
20123,3.28899342444,3.109889877,11.3484187101,11.3367898385,-8.52828314135,-1.587929742,5.12851031491,4.5531323075
8822,4.15463741662,1.9484619455,9.55162934876,11.303677215,3.68401436429,1.236464675,17.1047429053,14.573471292
15508,8.71211425932,6.825018632,16.4555092378,11.887264091,8.88066882432,8.753253148,42.5727197891,44.16605815
6459,-0.163276863626,2.265196999,7.06342920171,7.1439281705,2.25494114243,-0.167583602,-8.0397964234,23.7424761385
20197,4.31498569306,4.285537662,-2.21945817314,-5.1242177065,-7.41549039223,-7.032282169,-4.8453110595,-5.3684303625
11447,-4.74695349039,-0.218869226,7.27350096212,8.767752867,-4.99318283365,-1.02415617,2.25224694827,0.599748149
22438,5.94598722522,8.168204728,-5.07804468934,-1.353058093,-14.231515236,-13.46679472,-19.3470279911,-18.33796704
21157,4.73940872884,3.996830654,5.46439468369,3.6624824865,8.08234255009,9.642398673,4.74066962753,-2.841444771
6986,4.72914776925,4.3960896255,9.81146166325,9.848487338,5.65319123113,5.9984341315,6.78443079064,5.862511055
20361,4.31498569306,4.285537662,14.8681657176,13.105425733,3.21193357963,4.0933269955,18.725594158,20.61302118
16089,0.734227777422,2.73255688,12.0971328888,10.490031771,11.560997455,10.276701178,-22.9239645414,-19.241111425
19211,1.04909560655,1.8113466365,6.52343313619,5.4097174535,-13.9590188957,-10.827387146,-1.1273869479,-12.1573377835
18488,4.43922191963,3.589359821,1.04394665071,0.062225843,5.55112217127,0.2502461645,29.7241020219,26.254294189
9571,5.23592990352,3.709561333,12.5110738409,13.2392862985,-4.1019523815,-1.227367786,-19.456227457,-14.730495557
10563,1.82705168214,1.005401168,7.36777403378,7.94720275057,28.5184129166,24.191410785,3.4228899263,-3.05629954243
15145,9.72315989101,9.6342076655,0.39604270789,-0.7570080155,-5.12643904164,-2.742576328,0.88701410736,0.5328911175
1117,7.18502253668,5.740675769,11.2925656123,9.32901667907,14.415004489,11.152704705,5.59111855676,2.99846927557
8819,4.15463741662,1.9484619455,-2.5543344765,-2.484018794,-27.1133150546,-14.88758086,28.1438115098,24.015648612
9585,5.23592990352,3.709561333,7.59088806088,12.7204051425,4.76229327115,6.271647201,-13.056196715,-8.294738215
6285,-0.163276863626,2.265196999,2.95942299264,3.30883553,4.56466271505,1.951900274,11.1647169033,13.293549396
17442,4.27950945649,2.767635518,17.1055425811,15.6220622795,18.251587826,15.30332725,2.64341639891,5.786682703
6690,4.72914776925,4.3960896255,18.4363637064,19.8938147875,16.6928244942,16.893170215,23.239425932,18.487771183
4907,3.08102136649,2.987977001,14.589090749,14.305386998,7.31491231841,3.2207835905,20.7984462583,22.767168558
5952,6.89882816312,7.092524496,-5.55704247786,0.254721159,-8.70901428809,0.237758163,-11.2753124899,-9.6980023
15658,8.71211425932,6.825018632,13.1878028748,15.900965055,22.4733185036,23.17224808,17.9689900078,19.2106109855
5790,6.89882816312,7.092524496,11.7573728985,11.992188265,4.00651120438,4.6035271225,12.2956242393,14.054645908
17044,4.38859879502,4.16777977,8.85747901336,8.7505720675,5.64660255241,3.760319742,-8.69142151298,-6.983066227
17007,4.38859879502,4.16777977,6.90661634767,5.894392618,-5.49128416268,-5.750498762,12.8963094922,10.4431017085
9492,5.22814907377,4.655307064,-5.55704247786,0.254721159,-8.70901428809,0.237758163,21.8146504306,20.6663125845
17961,6.62936750103,5.881891471,11.2422011695,12.607391822,4.64259875838,7.195068142,18.1462633956,20.859645001
16252,0.734227777422,2.73255688,28.3916548693,24.47160702,38.2891995599,38.0908804,27.1628718226,16.566543835
8426,4.15463741662,1.9484619455,10.0162300831,9.5232073275,-3.69777138017,-2.839542695,23.8459825285,26.052663794
22202,5.94598722522,8.168204728,11.1822601274,12.4067659305,0.519444735069,3.717871248,10.5295485669,11.4704407336
19091,1.04909560655,1.8113466365,12.9800922822,12.646568772,3.01396526787,2.338208168,1.55670324728,4.658089733
15727,8.71211425932,6.825018632,13.0015363721,11.786969639,3.61443131681,3.283500917,16.9200460001,15.355809998
15812,8.71211425932,6.825018632,3.15592934563,1.8137961055,-17.4701224965,-16.64633983,4.4752464194,5.767485741
5774,6.89882816312,7.092524496,14.1105095086,12.838835969,10.0431108291,10.337289507,20.5734670104,20.571541383
16460,0.734227777422,2.73255688,7.36777403378,7.94720275057,28.5184129166,24.191410785,1.39773402647,6.66626072157
12931,1.9373531548,2.338132247,-0.76028466485,-0.877374897,-2.07980939944,-6.1300983025,-12.7401548022,-8.890457601
10877,-0.551025542248,1.6047392,8.25752920379,7.23208576157,14.3135897246,12.49093087,0.838299906031,0.984539077073
6791,4.72914776925,4.3960896255,4.42233717236,4.454555856,-3.17254412594,-2.670477933,7.98193217589,1.055435752
952,7.18502253668,5.740675769,10.5194469719,12.002602875,-0.973767953909,7.5055150375,13.757062506,13.013786927
15342,9.72315989101,9.6342076655,22.0873672851,20.930673773,20.766916562,23.71428356,31.563711629,40.38439976
13373,12.1447419829,11.37988951,13.2965341061,12.411732775,7.78292342719,8.7268122505,37.0556954363,38.090887015
18606,4.43922191963,3.589359821,12.8928051408,15.276201919,15.7946880009,15.16505167,6.00909258992,2.9669571275
3678,9.01571872344,6.249504669,18.983960418,15.4163561035,16.8420756227,17.77822492,19.6523181112,14.5181283965
10926,-0.551025542248,1.6047392,11.0542144254,10.2721822695,0.276889099476,0.339723958,21.6620704074,20.7583334855
9996,5.23592990352,3.709561333,6.44206382793,6.484428598,15.0094139568,15.61011364,47.5840256578,45.126257047
20947,4.73940872884,3.996830654,13.6668006633,14.293185803,9.88520532489,10.1400139,25.0321982188,22.491613031
2079,5.10670505239,5.3455657275,20.5926994936,19.6247815,9.4467855436,8.520064584,24.0924900783,24.301630277
17456,4.27950945649,2.767635518,24.6967057027,23.4598741405,25.3244744923,26.14067235,11.6582328445,10.4715413445
8725,4.15463741662,1.9484619455,7.51335944203,7.486283548,-4.78716207055,-2.4360282355,16.0686391721,14.957670235
1901,5.10670505239,5.3455657275,32.7060111212,28.34276034,31.4587737266,35.10325345,56.5348675599,47.82121717
9263,5.22814907377,4.655307064,7.97130421535,7.2458462725,24.8118178712,24.78651349,10.5394525598,14.982485064
9173,5.22814907377,4.655307064,15.9108353356,15.4434560986,1.55515943925,6.452609792,13.1553958022,13.2785423541
15894,8.71211425932,6.825018632,4.50004891696,3.078084625,-5.44445596762,-4.133287819,23.0066407424,21.807962366
17212,4.27950945649,2.767635518,10.3435381696,10.559148429,5.10998518364,3.69492843,2.52088533679,-0.337816486
18531,4.43922191963,3.589359821,28.5614730631,25.6749601,29.5558824954,31.780959345,7.5514932429,9.272050332
10465,1.82705168214,1.005401168,24.5835679365,20.7118417386,26.3190413462,26.73528348,27.5277655297,27.0177747116
5860,6.89882816312,7.092524496,7.77087754142,7.316948966,-1.81448593683,1.091985034,7.4188377694,5.00488014
17638,4.27950945649,2.767635518,5.46439468369,3.6624824865,8.08234255009,9.642398673,-28.8037963325,-25.891847587
17873,6.62936750103,5.881891471,13.9873847924,15.0493465735,-2.53392910543,-3.538518599,17.0059595022,12.093655013
5554,6.89882816312,7.092524496,13.3576210686,17.104318135,20.159319688,17.80691194,30.6504422598,32.31858857
14643,4.44570270266,4.369908838,11.9271910923,13.195541345,1.43651312319,0.9030783855,9.50696536529,20.5295816875
5709,6.89882816312,7.092524496,24.2027771376,23.4649088165,21.9899376645,17.91527226,37.2646945267,33.88620581
5176,3.08102136649,2.987977001,-2.68842460885,-0.663707,-6.90981205009,-4.324948821,2.1945989903,5.956562467
4058,9.01571872344,6.249504669,9.08681342094,9.475560999,10.4210609232,-1.7446146645,49.8661057236,41.33495966
10746,-0.551025542248,1.6047392,7.48121155476,12.02214915,13.3741724747,12.14965431,5.62128521114,5.8876581375
10921,-0.551025542248,1.6047392,18.1808811956,17.094696878,9.44840196732,9.688260517,-12.5613231529,-15.8084776245
2251,5.10670505239,5.3455657275,4.50004891696,3.078084625,-5.44445596762,-4.133287819,10.2902224075,7.2140289285
17506,4.27950945649,2.767635518,13.0985248173,12.4920948101,15.1366790112,13.396269365,12.8276791344,9.37305425707
15495,8.71211425932,6.825018632,9.17268112011,7.413832392,1.28874972513,6.28012679,4.31504355757,-5.5057826885
20083,3.28899342444,3.109889877,13.8387816868,12.3943657335,9.29454567367,6.63992742,18.4124449963,20.964202898
19232,1.04909560655,1.8113466365,7.58994278603,8.53291687,1.40347564054,-0.53206138,-19.5707356683,-8.1314629645
12833,1.9373531548,2.338132247,16.9489931352,16.790678923,12.090852471,9.294464815,9.7851284082,13.860368151
6611,4.72914776925,4.3960896255,12.4013973348,12.541030306,2.13569028464,4.106344679,5.28894011858,4.551832511
5627,6.89882816312,7.092524496,14.8681657176,13.105425733,3.21193357963,4.0933269955,23.4573975074,21.849529
16101,0.734227777422,2.73255688,-1.62491781431,-2.4363724655,-4.27126851204,-4.978933193,-32.6113580026,-28.7346800455
20946,4.73940872884,3.996830654,0.97407691572,3.556977484,-5.34996718036,-2.7416246925,22.4538491139,19.061085721
16234,0.734227777422,2.73255688,11.5481429904,10.2671475935,7.2820079429,8.032208965,17.0806782741,17.2321847205
18651,4.43922191963,3.589359821,7.75956033416,9.431798754,1.30428372595,3.90079875,1.13312675141,-5.850700329
10895,-0.551025542248,1.6047392,15.270470739,14.2921350405,20.5032291206,23.14975234,9.95611016,4.7498849755
12906,1.9373531548,2.338132247,5.70525129343,7.082152688,6.34145579243,5.236595322,-3.19553942574,-2.142838579
10004,5.23592990352,3.709561333,-0.062376616371,1.331336433,-14.7360185368,-12.59067062,18.0464187684,21.774214584
21990,5.94598722522,8.168204728,17.5021591267,19.772118375,29.6656247717,27.14090218,22.3720606007,22.3997897345
6712,4.72914776925,4.3960896255,9.17200534934,8.88680349057,-0.220034862769,0.7946940575,10.7426251197,11.7318999416
1477,12.6391440737,10.073495515,10.3567867791,8.795837238,4.70231364117,2.0090585995,14.606981448,11.49443662
2084,5.10670505239,5.3455657275,9.6340325815,8.191048291,4.25896580323,4.0414739885,11.2170298517,8.512191008
18113,6.62936750103,5.881891471,22.7947400554,21.2910471075,15.4734014728,15.28501341,43.9891309116,38.9253162016
18912,4.43922191963,3.589359821,23.4533290276,22.563810423,8.44624768222,7.947365387,25.6365011854,24.021802851
3798,9.01571872344,6.249504669,11.0542144254,10.2721822695,0.276889099476,0.339723958,7.17520076448,5.647982703
314,6.85457036193,5.57039376,17.0764299439,17.4552131715,8.27835461533,7.983105803,16.4113065335,14.953859431
19551,1.04909560655,1.8113466365,1.33942696232,1.428219859,7.74782048746,4.40466914,-71.0025764857,-23.489074663
6278,-0.163276863626,2.265196999,9.48844717325,8.65196749357,-0.141290279211,1.422024374,0.398193639221,2.31271390257
15871,8.71211425932,6.825018632,11.1758609666,11.706968032,-18.0493280382,-18.83856152,10.6110090869,12.6661753465
6186,-0.163276863626,2.265196999,7.3354055501,9.921287233,5.334799918,5.376924422,-44.900846839,-0.505125744
4165,9.01571872344,6.249504669,13.3718029293,13.668422667,6.5135915394,7.859842569,31.5161176402,30.108970666
1927,5.10670505239,5.3455657275,6.9279706771,7.736533195,2.43443123188,5.649010531,-29.6718681407,-25.704842878
20602,4.31498569306,4.285537662,3.32968954989,5.190288558,-7.26959889483,-4.341630872,7.22849238582,9.438169861
16928,4.38859879502,4.16777977,12.2883420269,10.137420672,12.2610526356,5.6522944715,25.2852875081,15.5648696995
5293,3.08102136649,2.987977001,13.9649241003,13.2997551716,6.82073947388,5.4614521095,10.7067013568,12.9400484656
10630,1.82705168214,1.005401168,13.1547413099,10.9450810335,-6.173628989,-6.77881653,-2.39400211373,-6.730691238
19874,3.28899342444,3.109889877,25.4519075423,20.855711483,15.1823738968,14.876869985,18.0059316688,16.554169874
17387,4.27950945649,2.767635518,8.15993362364,9.344727653,-2.43696748528,-1.3676754515,14.5682065361,19.892101439
15192,9.72315989101,9.6342076655,24.5835679365,20.7118417386,26.3190413462,26.73528348,29.5631011803,21.2367530766
1126,7.18502253668,5.740675769,16.1571636401,15.350761698,34.01227902,33.186756075,24.3543732542,26.05069161
17077,4.38859879502,4.16777977,18.0545437559,15.368709775,18.9167762611,20.08135478,21.4960915477,16.9319215705
5209,3.08102136649,2.987977001,0.23021075751,1.7534469435,-4.76779257809,-3.843486411,-9.18519328102,-10.341065733
11335,-4.74695349039,-0.218869226,13.4531036904,15.378397046,11.4863980462,13.34051621,11.7716049964,13.320722937
19911,3.28899342444,3.109889877,8.09487137392,7.771503781,6.71069155061,7.547509399,24.0425649636,20.735507039
8926,4.15463741662,1.9484619455,7.96020934328,10.414369898,7.41402965456,10.12211976,2.27497772483,7.6093862165
9789,5.23592990352,3.709561333,27.1849058497,27.619623185,31.914995879,25.132353365,-22.5986476639,-2.745022605
