CELL_LINE,COMBINATION_ID,ADDITION_SCORE
KPL1,LAPATINIB.MK-8669,83.12784297
KPL1,LAPATINIB.MK-8776,112.7267451
KPL1,LAPATINIB.OXALIPLATIN,51.13465538
KPL1,LAPATINIB.PD325901,49.02228403
KPL1,LAPATINIB.SN-38,75.31478851
KPL1,LAPATINIB.SORAFENIB,126.3119891
KPL1,LAPATINIB.TOPOTECAN,112.0927665
KPL1,GELDANAMYCIN.LAPATINIB,189.8922749
KPL1,ABT-888.MK-2206,122.2304715
KPL1,BEZ-235.MK-2206,273.7713145
KPL1,BORTEZOMIB.MK-2206,198.388299
KPL1,DASATINIB.MK-2206,191.0440591
KPL1,DINACICLIB.MK-2206,198.5080818
KPL1,ERLOTINIB.MK-2206,171.8765874
KPL1,MK-2206.MK-8669,181.173673
KPL1,MK-2206.MK-8776,180.2170734
KPL1,MK-2206.OXALIPLATIN,125.6396833
KPL1,MK-2206.PD325901,158.4133954
KPL1,MK-2206.SN-38,155.4013456
KPL1,MK-2206.SORAFENIB,142.2520916
KPL1,MK-2206.TOPOTECAN,180.8065093
KPL1,GELDANAMYCIN.MK-2206,252.0452028
KPL1,5-FU.MK-4541,55.27667315
KPL1,ABT-888.MK-4541,-4.216983463
KPL1,AZD1775.MK-4541,25.94290108
KPL1,BEZ-235.MK-4541,190.7593194
KPL1,BORTEZOMIB.MK-4541,56.35778289
KPL1,CARBOPLATIN.MK-4541,-23.27606194
KPL1,CYCLOPHOSPHAMIDE.MK-4541,-47.59307952
KPL1,DASATINIB.MK-4541,20.67250035
KPL1,DEXAMETHASONE.MK-4541,36.18169779
KPL1,DINACICLIB.MK-4541,104.3175423
KPL1,DOXORUBICIN.MK-4541,100.0315227
KPL1,ERLOTINIB.MK-4541,7.600505946
KPL1,ETOPOSIDE.MK-4541,23.81285327
KPL1,GEMCITABINE.MK-4541,51.163323
KPL1,L778123.MK-4541,102.2850734
KPL1,LAPATINIB.MK-4541,30.2483779
KPL1,MK-2206.MK-4541,145.2583044
KPL1,MK-4541.MK-4827,51.23404607
KPL1,MK-4541.MK-5108,51.64927249
KPL1,MK-4541.MK-8669,24.17642278
KPL1,MK-4541.MK-8776,71.70622243
KPL1,MK-4541.MRK-003,46.80347006
KPL1,METFORMIN.MK-4541,-11.90768788
KPL1,METHOTREXATE.MK-4541,110.2208243
KPL1,MITOMYCINE.MK-4541,60.25868803
KPL1,MK-4541.OXALIPLATIN,6.433089154
KPL1,MK-4541.PD325901,-16.40322581
KPL1,MK-4541.PACLITAXEL,121.8830875
KPL1,MK-4541.SN-38,27.10272518
KPL1,MK-4541.SORAFENIB,115.831538
KPL1,MK-4541.SUNITINIB,68.54361615
KPL1,MK-4541.TEMOZOLOMIDE,-42.97991489
KPL1,MK-4541.TOPOTECAN,70.34992795
KPL1,MK-4541.VINBLASTINE,5.156559813
KPL1,MK-4541.VINORELBINE,132.157098
KPL1,MK-4541.ZOLINZA,59.6309137
KPL1,GELDANAMYCIN.MK-4541,151.4318552
KPL1,ABT-888.MK-4827,54.09874979
KPL1,BEZ-235.MK-4827,199.5349246
KPL1,BORTEZOMIB.MK-4827,112.5447636
KPL1,DASATINIB.MK-4827,95.22699106
KPL1,DINACICLIB.MK-4827,131.3719777
KPL1,ERLOTINIB.MK-4827,81.36801108
KPL1,MK-2206.MK-4827,170.0848103
KPL1,MK-4827.MK-8669,92.09662111
KPL1,MK-4827.MK-8776,110.2646002
KPL1,MK-4827.OXALIPLATIN,59.82238253
KPL1,MK-4827.PD325901,65.83181601
KPL1,MK-4827.SN-38,81.48727401
KPL1,MK-4827.SORAFENIB,110.2204431
KPL1,MK-4827.TOPOTECAN,110.0025566
KPL1,GELDANAMYCIN.MK-4827,174.2319375
KPL1,ABT-888.MK-5108,51.81288893
KPL1,BEZ-235.MK-5108,175.618806
KPL1,BORTEZOMIB.MK-5108,102.9008978
KPL1,DASATINIB.MK-5108,89.09458296
KPL1,DINACICLIB.MK-5108,117.2227681
KPL1,ERLOTINIB.MK-5108,76.88341103
KPL1,MK-2206.MK-5108,151.0004964
KPL1,MK-4827.MK-5108,89.08814219
KPL1,MK-5108.MK-8669,85.85180551
KPL1,MK-5108.MK-8776,99.57842393
KPL1,MK-5108.OXALIPLATIN,56.46183742
KPL1,MK-5108.PD325901,63.89619967
KPL1,MK-5108.SN-38,75.53317435
KPL1,MK-5108.SORAFENIB,96.2245122
KPL1,MK-5108.TOPOTECAN,99.43078395
KPL1,GELDANAMYCIN.MK-5108,154.4847666
KPL1,BEZ-235.MK-8669,220.0761319
KPL1,DINACICLIB.MK-8669,137.020663
KPL1,MK-8669.MK-8776,109.138636
KPL1,MK-8669.OXALIPLATIN,47.19287199
KPL1,MK-8669.SN-38,71.07236069
KPL1,MK-8669.SORAFENIB,125.4383453
KPL1,MK-8669.TOPOTECAN,108.4403183
KPL1,GELDANAMYCIN.MK-8669,186.5653111
KPL1,5-FU.MRK-003,82.52662122
KPL1,ABT-888.MRK-003,48.81739849
KPL1,AZD1775.MRK-003,56.45045905
KPL1,BEZ-235.MRK-003,176.6277431
KPL1,BORTEZOMIB.MRK-003,100.4755684
KPL1,CARBOPLATIN.MRK-003,49.50481398
KPL1,CYCLOPHOSPHAMIDE.MRK-003,24.24041724
KPL1,DASATINIB.MRK-003,85.46374162
KPL1,DEXAMETHASONE.MRK-003,71.70737067
KPL1,DINACICLIB.MRK-003,116.6435929
KPL1,DOXORUBICIN.MRK-003,107.4545074
KPL1,ERLOTINIB.MRK-003,73.19286386
KPL1,ETOPOSIDE.MRK-003,82.03554735
KPL1,GEMCITABINE.MRK-003,60.75192073
KPL1,L778123.MRK-003,99.70608392
KPL1,LAPATINIB.MRK-003,86.02519261
KPL1,MK-2206.MRK-003,150.8467786
KPL1,MK-4827.MRK-003,87.12127006
KPL1,MK-5108.MRK-003,79.41748893
KPL1,MK-8669.MRK-003,82.5848109
KPL1,MK-8776.MRK-003,98.16595501
KPL1,METFORMIN.MRK-003,43.61102184
KPL1,METHOTREXATE.MRK-003,104.202496
KPL1,MITOMYCINE.MRK-003,92.23464992
KPL1,MRK-003.OXALIPLATIN,53.7979106
KPL1,MRK-003.PD325901,59.59230228
KPL1,MRK-003.PACLITAXEL,142.5730386
KPL1,MRK-003.SN-38,72.97631531
KPL1,MRK-003.SORAFENIB,97.3930584
KPL1,MRK-003.SUNITINIB,70.59962899
KPL1,MRK-003.TEMOZOLOMIDE,44.53389803
KPL1,MRK-003.TOPOTECAN,97.95236629
KPL1,MRK-003.VINBLASTINE,76.43555865
KPL1,MRK-003.VINORELBINE,148.3943131
KPL1,MRK-003.ZOLINZA,91.32406136
KPL1,GELDANAMYCIN.MRK-003,154.481106
KPL1,ABT-888.METFORMIN,8.113279249
KPL1,AZD1775.METFORMIN,27.05723922
KPL1,BEZ-235.METFORMIN,147.5091697
KPL1,BORTEZOMIB.METFORMIN,53.9986104
KPL1,DASATINIB.METFORMIN,30.29385527
KPL1,DINACICLIB.METFORMIN,84.9924265
KPL1,ERLOTINIB.METFORMIN,20.14953988
KPL1,L778123.METFORMIN,80.17269775
KPL1,LAPATINIB.METFORMIN,35.90691312
KPL1,METFORMIN.MK-2206,115.8516049
KPL1,METFORMIN.MK-4827,48.17902255
KPL1,METFORMIN.MK-5108,46.75515993
KPL1,METFORMIN.MK-8669,31.68231915
KPL1,METFORMIN.MK-8776,62.30293318
KPL1,METFORMIN.PD325901,3.448820217
KPL1,METFORMIN.SORAFENIB,87.4428206
KPL1,METFORMIN.SUNITINIB,54.54200611
KPL1,METFORMIN.TEMOZOLOMIDE,-15.04204772
KPL1,METFORMIN.ZOLINZA,53.90147511
KPL1,GELDANAMYCIN.METFORMIN,120.1763073
KPL1,ABT-888.METHOTREXATE,89.42423097
KPL1,AZD1775.METHOTREXATE,81.42196096
KPL1,BEZ-235.METHOTREXATE,176.5885536
KPL1,BORTEZOMIB.METHOTREXATE,137.6586463
KPL1,DASATINIB.METHOTREXATE,136.5405805
KPL1,DINACICLIB.METHOTREXATE,132.0675315
KPL1,ERLOTINIB.METHOTREXATE,124.1435621
KPL1,L778123.METHOTREXATE,103.5347564
KPL1,LAPATINIB.METHOTREXATE,130.7036029
KPL1,METHOTREXATE.MK-2206,163.4090146
KPL1,METHOTREXATE.MK-4827,117.6739602
KPL1,METHOTREXATE.MK-5108,103.7406034
KPL1,METHOTREXATE.MK-8669,128.9448384
KPL1,METHOTREXATE.MK-8776,122.6215409
KPL1,METHOTREXATE.PD325901,117.1907915
KPL1,METHOTREXATE.SORAFENIB,89.7770311
KPL1,METHOTREXATE.SUNITINIB,76.07990785
KPL1,METHOTREXATE.TEMOZOLOMIDE,109.4927542
KPL1,METHOTREXATE.ZOLINZA,119.1238826
KPL1,GELDANAMYCIN.METHOTREXATE,165.4386277
KPL1,ABT-888.MITOMYCINE,60.31321836
KPL1,AZD1775.MITOMYCINE,67.55869789
KPL1,BEZ-235.MITOMYCINE,203.6146859
KPL1,BORTEZOMIB.MITOMYCINE,119.5250874
KPL1,DASATINIB.MITOMYCINE,103.6001821
KPL1,DINACICLIB.MITOMYCINE,136.001127
KPL1,ERLOTINIB.MITOMYCINE,89.44162983
KPL1,L778123.MITOMYCINE,115.3229035
KPL1,LAPATINIB.MITOMYCINE,103.6114861
KPL1,MITOMYCINE.MK-2206,175.1465435
KPL1,MITOMYCINE.MK-4827,103.4710941
KPL1,MITOMYCINE.MK-5108,93.97092183
KPL1,MITOMYCINE.MK-8669,99.81250971
KPL1,MITOMYCINE.MK-8776,115.5975448
KPL1,MITOMYCINE.PD325901,74.42346697
KPL1,MITOMYCINE.SORAFENIB,111.5189248
KPL1,MITOMYCINE.SUNITINIB,81.93278715
KPL1,MITOMYCINE.TEMOZOLOMIDE,57.7955089
KPL1,MITOMYCINE.ZOLINZA,108.0425132
KPL1,GELDANAMYCIN.MITOMYCINE,179.1767463
KPL1,DINACICLIB.OXALIPLATIN,94.02933126
KPL1,MK-8776.OXALIPLATIN,72.85875993
KPL1,OXALIPLATIN.SORAFENIB,89.71872675
KPL1,ABT-888.PD325901,11.01974613
KPL1,BEZ-235.PD325901,201.7313287
KPL1,BORTEZOMIB.PD325901,73.77820941
KPL1,DASATINIB.PD325901,41.33400155
KPL1,DINACICLIB.PD325901,116.2055158
KPL1,MK-8669.PD325901,43.2416537
KPL1,MK-8776.PD325901,85.15884609
KPL1,OXALIPLATIN.PD325901,20.8494321
KPL1,PD325901.SN-38,42.71967586
KPL1,PD325901.SORAFENIB,119.5996728
KPL1,PD325901.TOPOTECAN,84.03054186
KPL1,GELDANAMYCIN.PD325901,164.3307888
KPL1,ABT-888.PACLITAXEL,107.7442569
KPL1,AZD1775.PACLITAXEL,107.9056101
KPL1,BEZ-235.PACLITAXEL,278.2957078
KPL1,BORTEZOMIB.PACLITAXEL,186.5473706
KPL1,DASATINIB.PACLITAXEL,173.4369618
KPL1,DINACICLIB.PACLITAXEL,195.51016
KPL1,ERLOTINIB.PACLITAXEL,154.0050925
KPL1,L778123.PACLITAXEL,160.0200989
KPL1,LAPATINIB.PACLITAXEL,169.4655154
KPL1,MK-2206.PACLITAXEL,247.234735
KPL1,MK-4827.PACLITAXEL,160.4717963
KPL1,MK-5108.PACLITAXEL,143.6043629
KPL1,MK-8669.PACLITAXEL,165.3205346
KPL1,MK-8776.PACLITAXEL,173.248254
KPL1,PACLITAXEL.PD325901,137.6191007
KPL1,PACLITAXEL.SORAFENIB,147.6891966
KPL1,PACLITAXEL.SUNITINIB,115.4084034
KPL1,PACLITAXEL.TEMOZOLOMIDE,119.4766962
KPL1,PACLITAXEL.ZOLINZA,165.0051228
KPL1,GELDANAMYCIN.PACLITAXEL,251.7436969
KPL1,DINACICLIB.SN-38,118.139868
KPL1,MK-8776.SN-38,95.35459241
KPL1,SN-38.SORAFENIB,105.9125553
KPL1,DINACICLIB.SORAFENIB,116.875787
KPL1,MK-8776.SORAFENIB,112.1836119
KPL1,ABT-888.SUNITINIB,57.48915661
KPL1,AZD1775.SUNITINIB,54.42342876
KPL1,BEZ-235.SUNITINIB,127.4214533
KPL1,BORTEZOMIB.SUNITINIB,92.88495845
KPL1,DASATINIB.SUNITINIB,89.67170875
KPL1,DINACICLIB.SUNITINIB,92.61966131
KPL1,ERLOTINIB.SUNITINIB,80.7486858
KPL1,LAPATINIB.SUNITINIB,86.5683969
KPL1,MK-2206.SUNITINIB,115.7292836
KPL1,MK-4827.SUNITINIB,79.61376975
KPL1,MK-5108.SUNITINIB,70.63939729
KPL1,MK-8669.SUNITINIB,85.00811677
KPL1,MK-8776.SUNITINIB,84.23969251
KPL1,OXALIPLATIN.SUNITINIB,59.02041937
KPL1,PD325901.SUNITINIB,74.58056614
KPL1,SN-38.SUNITINIB,72.87285213
KPL1,SORAFENIB.SUNITINIB,66.09635642
KPL1,SUNITINIB.TEMOZOLOMIDE,67.75128643
KPL1,SUNITINIB.TOPOTECAN,84.52588292
KPL1,GELDANAMYCIN.SUNITINIB,117.47167
KPL1,ABT-888.TEMOZOLOMIDE,-7.281256796
KPL1,AZD1775.TEMOZOLOMIDE,23.90210694
KPL1,BEZ-235.TEMOZOLOMIDE,189.7168302
KPL1,BORTEZOMIB.TEMOZOLOMIDE,53.22183767
KPL1,DASATINIB.TEMOZOLOMIDE,16.6757718
KPL1,DINACICLIB.TEMOZOLOMIDE,102.5731232
KPL1,ERLOTINIB.TEMOZOLOMIDE,3.685009928
KPL1,LAPATINIB.TEMOZOLOMIDE,26.68564812
KPL1,MK-2206.TEMOZOLOMIDE,143.5070854
KPL1,MK-4827.TEMOZOLOMIDE,48.63029793
KPL1,MK-5108.TEMOZOLOMIDE,49.51689057
KPL1,MK-8669.TEMOZOLOMIDE,20.51911542
KPL1,MK-8776.TEMOZOLOMIDE,69.45384513
KPL1,OXALIPLATIN.TEMOZOLOMIDE,3.596414012
KPL1,PD325901.TEMOZOLOMIDE,-20.69260712
KPL1,SN-38.TEMOZOLOMIDE,24.15074992
KPL1,SORAFENIB.TEMOZOLOMIDE,115.7757711
KPL1,TEMOZOLOMIDE.TOPOTECAN,68.04393131
KPL1,GELDANAMYCIN.TEMOZOLOMIDE,149.7688099
KPL1,BEZ-235.TOPOTECAN,208.1766231
KPL1,DINACICLIB.TOPOTECAN,141.1773829
KPL1,MK-8776.TOPOTECAN,121.5607757
KPL1,SORAFENIB.TOPOTECAN,112.9708705
KPL1,ABT-888.VINBLASTINE,27.36507504
KPL1,AZD1775.VINBLASTINE,50.57023927
KPL1,BEZ-235.VINBLASTINE,225.5272574
KPL1,BORTEZOMIB.VINBLASTINE,96.26246383
KPL1,DASATINIB.VINBLASTINE,65.13643088
KPL1,DINACICLIB.VINBLASTINE,135.6358153
KPL1,ERLOTINIB.VINBLASTINE,49.57928948
KPL1,L778123.VINBLASTINE,123.9946614
KPL1,LAPATINIB.VINBLASTINE,71.36157389
KPL1,MK-2206.VINBLASTINE,181.7652629
KPL1,MK-4827.VINBLASTINE,84.92162256
KPL1,MK-5108.VINBLASTINE,80.44951256
KPL1,MK-8669.VINBLASTINE,65.5216851
KPL1,MK-8776.VINBLASTINE,104.2708797
KPL1,PD325901.VINBLASTINE,26.49296538
KPL1,SORAFENIB.VINBLASTINE,130.8943747
KPL1,SUNITINIB.VINBLASTINE,85.41376772
KPL1,TEMOZOLOMIDE.VINBLASTINE,0.932020781
KPL1,VINBLASTINE.ZOLINZA,92.65708177
KPL1,GELDANAMYCIN.VINBLASTINE,187.7865492
KPL1,ABT-888.VINORELBINE,114.8190545
KPL1,AZD1775.VINORELBINE,112.9521424
KPL1,BEZ-235.VINORELBINE,282.9402699
KPL1,BORTEZOMIB.VINORELBINE,194.4940481
KPL1,DASATINIB.VINORELBINE,182.9693347
KPL1,DINACICLIB.VINORELBINE,200.7801672
KPL1,ERLOTINIB.VINORELBINE,163.1964204
KPL1,LAPATINIB.VINORELBINE,178.1004071
KPL1,MK-2206.VINORELBINE,252.997213
KPL1,MK-4827.VINORELBINE,167.1215553
KPL1,MK-5108.VINORELBINE,149.163113
KPL1,MK-8669.VINORELBINE,174.1046083
KPL1,MK-8776.VINORELBINE,179.3194897
KPL1,PD325901.VINORELBINE,147.400177
KPL1,SORAFENIB.VINORELBINE,149.1674396
KPL1,SUNITINIB.VINORELBINE,118.0484648
KPL1,TEMOZOLOMIDE.VINORELBINE,129.9107361
KPL1,VINORELBINE.ZOLINZA,171.3730372
KPL1,GELDANAMYCIN.VINORELBINE,257.3730634
KPL1,ABT-888.ZOLINZA,59.70117376
KPL1,AZD1775.ZOLINZA,66.88774767
KPL1,BEZ-235.ZOLINZA,201.64618
KPL1,BORTEZOMIB.ZOLINZA,118.3430264
KPL1,DASATINIB.ZOLINZA,102.56218
KPL1,DINACICLIB.ZOLINZA,134.6752843
KPL1,ERLOTINIB.ZOLINZA,88.5406016
KPL1,GEMCITABINE.ZOLINZA,70.3643149
KPL1,LAPATINIB.ZOLINZA,102.5779349
KPL1,MK-2206.ZOLINZA,173.4442849
KPL1,MK-4827.ZOLINZA,102.4489675
KPL1,MK-5108.ZOLINZA,93.04508202
KPL1,MK-8669.ZOLINZA,98.81448822
KPL1,MK-8776.ZOLINZA,114.4625258
KPL1,OXALIPLATIN.ZOLINZA,65.01972779
KPL1,PD325901.ZOLINZA,73.66289553
KPL1,SN-38.ZOLINZA,86.91766812
KPL1,SORAFENIB.ZOLINZA,110.4461948
KPL1,SUNITINIB.ZOLINZA,81.13676044
KPL1,TEMOZOLOMIDE.ZOLINZA,57.19044981
KPL1,TOPOTECAN.ZOLINZA,114.2971449
KPL1,GELDANAMYCIN.ZOLINZA,177.4366676
KPL1,BEZ-235.GELDANAMYCIN,276.9762548
KPL1,DINACICLIB.GELDANAMYCIN,201.9214987
KPL1,GELDANAMYCIN.MK-8776,184.0530069
KPL1,GELDANAMYCIN.OXALIPLATIN,129.7097803
KPL1,GELDANAMYCIN.SN-38,159.8220241
KPL1,GELDANAMYCIN.SORAFENIB,143.3818094
KPL1,GELDANAMYCIN.TOPOTECAN,184.7059686
LNCAP,5-FU.ABT-888,70.88459867
LNCAP,5-FU.AZD1775,79.59240483
LNCAP,5-FU.BEZ-235,199.8882831
LNCAP,5-FU.BORTEZOMIB,166.1683491
LNCAP,5-FU.DASATINIB,135.7535921
LNCAP,5-FU.DINACICLIB,112.5038436
LNCAP,5-FU.ERLOTINIB,116.4636779
LNCAP,5-FU.L778123,89.1022073
LNCAP,5-FU.LAPATINIB,108.6797171
LNCAP,5-FU.MK-2206,199.1170823
LNCAP,5-FU.MK-4827,122.1254844
LNCAP,5-FU.MK-5108,112.700194
LNCAP,5-FU.MK-8669,145.5778024
LNCAP,5-FU.MK-8776,86.32724173
LNCAP,5-FU.PD325901,90.8650279
LNCAP,5-FU.SORAFENIB,106.4837892
LNCAP,5-FU.SUNITINIB,58.99920528
LNCAP,5-FU.TEMOZOLOMIDE,81.50023439
LNCAP,5-FU.ZOLINZA,105.5232102
LNCAP,5-FU.GELDANAMYCIN,151.4324871
LNCAP,ABT-888.BEZ-235,172.9929507
LNCAP,ABT-888.DINACICLIB,72.19332114
LNCAP,ABT-888.MK-8669,100.8064511
LNCAP,ABT-888.MK-8776,37.62050034
LNCAP,ABT-888.OXALIPLATIN,81.10847686
LNCAP,ABT-888.SN-38,44.59414143
LNCAP,ABT-888.SORAFENIB,98.46497886
LNCAP,ABT-888.TOPOTECAN,123.7679671
LNCAP,ABT-888.GELDANAMYCIN,108.8137371
LNCAP,ABT-888.AZD1775,49.68562547
LNCAP,AZD1775.BEZ-235,158.1581727
LNCAP,AZD1775.BORTEZOMIB,128.726585
LNCAP,AZD1775.DASATINIB,100.9407525
LNCAP,AZD1775.DINACICLIB,84.50568225
LNCAP,AZD1775.ERLOTINIB,85.26144893
LNCAP,AZD1775.LAPATINIB,78.46741649
LNCAP,AZD1775.MK-2206,157.3981728
LNCAP,AZD1775.MK-4827,92.77165566
LNCAP,AZD1775.MK-5108,83.75202605
LNCAP,AZD1775.MK-8669,106.8714181
LNCAP,AZD1775.MK-8776,89.91040105
LNCAP,AZD1775.OXALIPLATIN,85.67493613
LNCAP,AZD1775.PD325901,62.9183177
LNCAP,AZD1775.SN-38,66.31960402
LNCAP,AZD1775.SORAFENIB,85.38401933
LNCAP,AZD1775.TOPOTECAN,118.9438525
LNCAP,AZD1775.GELDANAMYCIN,115.8323116
LNCAP,BEZ-235.DINACICLIB,215.5908751
LNCAP,BEZ-235.MK-8776,199.6219465
LNCAP,BEZ-235.OXALIPLATIN,202.7176967
LNCAP,BEZ-235.SN-38,204.0215108
LNCAP,BEZ-235.SORAFENIB,156.3750897
LNCAP,ABT-888.BORTEZOMIB,128.4572526
LNCAP,BEZ-235.BORTEZOMIB,287.515267
LNCAP,BORTEZOMIB.DASATINIB,222.0588904
LNCAP,BORTEZOMIB.DINACICLIB,180.4988788
LNCAP,BORTEZOMIB.MK-8669,228.0797069
LNCAP,BORTEZOMIB.MK-8776,151.6891112
LNCAP,BORTEZOMIB.OXALIPLATIN,172.4838536
LNCAP,BORTEZOMIB.SN-38,157.6734495
LNCAP,BORTEZOMIB.SORAFENIB,148.483691
LNCAP,BORTEZOMIB.TOPOTECAN,224.6369454
LNCAP,BORTEZOMIB.GELDANAMYCIN,234.3195341
LNCAP,ABT-888.CARBOPLATIN,48.5219571
LNCAP,AZD1775.CARBOPLATIN,72.15977093
LNCAP,BEZ-235.CARBOPLATIN,221.9857312
LNCAP,BORTEZOMIB.CARBOPLATIN,171.5572419
LNCAP,CARBOPLATIN.DASATINIB,120.2255116
LNCAP,CARBOPLATIN.DINACICLIB,103.6572852
LNCAP,CARBOPLATIN.ERLOTINIB,96.83806115
LNCAP,CARBOPLATIN.L778123,87.16069767
LNCAP,CARBOPLATIN.LAPATINIB,85.19707202
LNCAP,CARBOPLATIN.MK-2206,220.8323928
LNCAP,CARBOPLATIN.MK-4827,117.4236015
LNCAP,CARBOPLATIN.MK-5108,112.2406674
LNCAP,CARBOPLATIN.MK-8669,140.3785174
LNCAP,CARBOPLATIN.MK-8776,64.50992262
LNCAP,CARBOPLATIN.PD325901,58.55503116
LNCAP,CARBOPLATIN.SORAFENIB,123.589545
LNCAP,CARBOPLATIN.SUNITINIB,52.57588804
LNCAP,CARBOPLATIN.TEMOZOLOMIDE,44.5498914
LNCAP,CARBOPLATIN.ZOLINZA,93.21768014
LNCAP,CARBOPLATIN.GELDANAMYCIN,149.3665101
LNCAP,ABT-888.CYCLOPHOSPHAMIDE,-2.553516089
LNCAP,AZD1775.CYCLOPHOSPHAMIDE,31.06054375
LNCAP,BEZ-235.CYCLOPHOSPHAMIDE,156.2433115
LNCAP,BORTEZOMIB.CYCLOPHOSPHAMIDE,104.9718668
LNCAP,CYCLOPHOSPHAMIDE.DASATINIB,47.50542412
LNCAP,CYCLOPHOSPHAMIDE.DINACICLIB,47.08908758
LNCAP,CYCLOPHOSPHAMIDE.ERLOTINIB,28.65586924
LNCAP,CYCLOPHOSPHAMIDE.L778123,45.52027881
LNCAP,CYCLOPHOSPHAMIDE.LAPATINIB,16.82029098
LNCAP,CYCLOPHOSPHAMIDE.MK-2206,155.0706941
LNCAP,CYCLOPHOSPHAMIDE.MK-4827,60.52326263
LNCAP,CYCLOPHOSPHAMIDE.MK-5108,63.29813772
LNCAP,CYCLOPHOSPHAMIDE.MK-8669,72.92414163
LNCAP,CYCLOPHOSPHAMIDE.MK-8776,7.287343182
LNCAP,CYCLOPHOSPHAMIDE.PD325901,-10.26709447
LNCAP,CYCLOPHOSPHAMIDE.SORAFENIB,93.47109452
LNCAP,CYCLOPHOSPHAMIDE.SUNITINIB,21.27038327
LNCAP,CYCLOPHOSPHAMIDE.TEMOZOLOMIDE,-24.50634218
LNCAP,CYCLOPHOSPHAMIDE.ZOLINZA,36.47497552
LNCAP,CYCLOPHOSPHAMIDE.GELDANAMYCIN,82.27200576
LNCAP,ABT-888.DASATINIB,81.37244061
LNCAP,BEZ-235.DASATINIB,275.5759745
LNCAP,DASATINIB.DINACICLIB,143.5783252
LNCAP,DASATINIB.MK-8669,189.1708533
LNCAP,DASATINIB.MK-8776,102.0333031
LNCAP,DASATINIB.OXALIPLATIN,146.9984745
LNCAP,DASATINIB.SN-38,110.4950646
LNCAP,DASATINIB.SORAFENIB,149.6922635
LNCAP,DASATINIB.TOPOTECAN,206.1019142
LNCAP,DASATINIB.GELDANAMYCIN,198.5886196
LNCAP,ABT-888.DEXAMETHASONE,12.79715037
LNCAP,AZD1775.DEXAMETHASONE,41.20509082
LNCAP,BEZ-235.DEXAMETHASONE,165.3663589
LNCAP,BORTEZOMIB.DEXAMETHASONE,117.7636819
LNCAP,DASATINIB.DEXAMETHASONE,65.95181529
LNCAP,DEXAMETHASONE.DINACICLIB,56.79536285
LNCAP,DEXAMETHASONE.ERLOTINIB,47.01021272
LNCAP,DEXAMETHASONE.L778123,54.63014839
LNCAP,DEXAMETHASONE.LAPATINIB,36.02153839
LNCAP,DEXAMETHASONE.MK-2206,164.2776491
LNCAP,DEXAMETHASONE.MK-4827,73.39988891
LNCAP,DEXAMETHASONE.MK-5108,73.62458048
LNCAP,DEXAMETHASONE.MK-8669,88.11083476
LNCAP,DEXAMETHASONE.MK-8776,23.80894267
LNCAP,DEXAMETHASONE.PD325901,10.87241168
LNCAP,DEXAMETHASONE.SORAFENIB,96.19111989
LNCAP,DEXAMETHASONE.SUNITINIB,29.15678619
LNCAP,DEXAMETHASONE.TEMOZOLOMIDE,3.025976804
LNCAP,DEXAMETHASONE.ZOLINZA,50.90803149
LNCAP,DEXAMETHASONE.GELDANAMYCIN,96.7285245
LNCAP,DINACICLIB.MK-8776,88.97642541
LNCAP,ABT-888.DOXORUBICIN,131.2509477
LNCAP,AZD1775.DOXORUBICIN,119.2105515
LNCAP,BEZ-235.DOXORUBICIN,234.4388868
LNCAP,BORTEZOMIB.DOXORUBICIN,215.5720617
LNCAP,DASATINIB.DOXORUBICIN,207.8688675
LNCAP,DINACICLIB.DOXORUBICIN,179.0030335
LNCAP,DOXORUBICIN.ERLOTINIB,188.3755015
LNCAP,DOXORUBICIN.L778123,124.5314332
LNCAP,DOXORUBICIN.LAPATINIB,184.0202549
LNCAP,DOXORUBICIN.MK-2206,234.007388
LNCAP,DOXORUBICIN.MK-4827,172.2361069
LNCAP,DOXORUBICIN.MK-5108,158.1821654
LNCAP,DOXORUBICIN.MK-8669,204.6653048
LNCAP,DOXORUBICIN.MK-8776,178.030112
LNCAP,DOXORUBICIN.PD325901,174.0526605
LNCAP,DOXORUBICIN.SORAFENIB,116.3910065
LNCAP,DOXORUBICIN.SUNITINIB,89.82264665
LNCAP,DOXORUBICIN.TEMOZOLOMIDE,193.8317848
LNCAP,DOXORUBICIN.ZOLINZA,190.7274592
LNCAP,DOXORUBICIN.GELDANAMYCIN,207.5710547
LNCAP,ABT-888.ERLOTINIB,62.35388896
LNCAP,BEZ-235.ERLOTINIB,249.2869577
LNCAP,BORTEZOMIB.ERLOTINIB,196.0369244
LNCAP,DASATINIB.ERLOTINIB,142.9636737
LNCAP,DINACICLIB.ERLOTINIB,121.9484369
LNCAP,ERLOTINIB.MK-8669,163.1882302
LNCAP,ERLOTINIB.MK-8776,80.61072494
LNCAP,ERLOTINIB.OXALIPLATIN,112.1978523
LNCAP,ERLOTINIB.PD325901,76.78660615
LNCAP,ERLOTINIB.SN-38,89.00017007
LNCAP,ERLOTINIB.SORAFENIB,137.4002768
LNCAP,ERLOTINIB.TOPOTECAN,183.9583423
LNCAP,ERLOTINIB.GELDANAMYCIN,172.6341989
LNCAP,ABT-888.ETOPOSIDE,102.7736069
LNCAP,AZD1775.ETOPOSIDE,111.7534488
LNCAP,BEZ-235.ETOPOSIDE,272.2512315
